ID,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Product Group,Sub Classification,Vendor,Brand,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Project Code_0,Project Code_2,PQ #_0,PO / SO #_0,PO / SO #_1,ASN/DN #_0,ASN/DN #_1,PQ First Sent to Client Date_str,PO Sent to Vendor Date_str,Freight Cost (USD)_str,abacavir,amodiaquine,artemether,artesunate,atazanavir,chloroquine,darunavir,didanosine,efavirenz,emtricitabine,etravirine,indinavir,lamivudine,lopinavir,lumefantrine,mefloquine,nelfinavir,nevirapine,primaquine,pyrimethamine,quinine,raltegravir,ritonavir,saquinavir,stavudine,sulfadoxine,tenofovir,zidovudine,Unit Price,Insurance Ratio,POCycle,IsDelay
85763,9,2,1,7,0,2,5,59,15,8,240,3500,11,1,1313.0,5597.54,4,1,0,2,39670,1,2232,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0021553113553113555,,1
85764,16,2,1,7,0,2,5,59,15,8,240,4000,11,1,1496.0,14897.04,6,1,0,2,39680,1,2233,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0021564102564102564,,1
85765,15,2,1,7,0,2,5,59,15,7,240,178,11,0,332.0,4398.32,5,1,0,2,39720,1,2231,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0016484868367095873,,0
85766,15,2,1,7,0,2,5,59,15,7,240,375,11,0,332.0,4398.32,5,1,0,2,39720,1,2231,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.001643243243243243,,0
85767,41,2,1,7,4,2,1,59,15,10,60,21621,11,0,2029.0,6801.72,10,1,0,2,38060,1,2254,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.001649961599486114,,0
85768,26,2,1,7,4,2,5,59,15,8,240,24496,11,0,14413.0,5491.01,11,1,0,2,39820,1,2242,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0016499292401480513,,0
85769,9,2,1,7,0,2,1,59,15,0,60,207,11,1,12.0,2503.34,4,1,0,2,39880,1,2248,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.02,0.0016469038208168643,,0
85770,3,2,1,7,0,2,1,59,15,12,60,15000,11,1,1440.0,6477.67,0,1,0,2,39780,1,2251,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.001650040355125101,,0
85771,12,2,1,7,0,2,1,59,15,10,60,25509,40,1,2216.0,226.25,0,1,0,2,39930,1,2260,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.04,0.0016500699151725062,,1
85772,16,2,1,7,0,2,1,59,15,0,60,7830,11,0,1055.0,11490.2,6,1,0,2,39910,1,2263,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.02,0.0016502463054187191,,0
85773,16,2,1,7,0,2,5,59,15,0,100,1500,11,0,1055.0,11490.2,6,1,0,2,39910,1,2263,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05,0.001649859943977591,,0
85774,16,2,1,7,0,2,1,59,15,12,60,20642,40,1,1778.0,28585.57,6,1,0,2,40160,1,2278,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.0016500169132258025,,1
85775,41,2,1,7,4,2,1,59,15,10,60,26000,40,1,1405.0,3949.19,10,1,0,2,38731,1,2280,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.001650005334471354,,0
85776,26,2,1,7,4,2,1,59,15,12,60,81270,24,1,8491.0,10605.03,11,1,0,2,38631,1,2281,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.09,0.0016499978311924105,,0
85777,9,2,1,7,0,2,5,59,15,8,240,600,11,1,224.0,3545.1,4,1,0,2,39390,1,2294,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0021538461538461538,,0
85778,9,2,1,7,0,2,1,59,15,12,30,4269,66,0,26409.0,60432.88,4,1,0,2,40121,1,2304,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.35,0.0016499515726767662,,0
85779,42,2,1,7,4,2,1,59,15,10,30,6392,40,1,539.0,1709.78,13,1,0,2,37840,1,2307,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.002155992802062486,,0
85780,39,2,1,7,4,2,1,59,15,10,60,1946,40,1,195.0,2070.68,14,1,0,2,40220,1,2313,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0016496918957782884,,0
85781,37,2,1,7,0,2,1,59,15,10,30,4279,66,1,259.0,1553.64,9,1,0,2,39751,1,2314,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.22,0.0016501245152158981,,0
85782,39,2,1,7,4,2,1,59,15,12,60,32000,11,1,3026.0,14406.99,14,1,0,2,38802,1,2315,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.0016500075665859563,,1
85783,26,2,1,7,4,2,1,59,15,10,60,3357,40,1,181.0,315.51,11,1,0,2,38680,1,2316,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0016505131165292944,,0
85784,41,2,1,7,4,2,1,59,15,10,60,20927,85,0,21879.0,8647.16,10,1,0,2,38741,1,2322,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.04,0.001650015791947611,,0
85786,26,2,1,7,4,2,1,59,15,0,60,538,11,1,43.0,888.93,11,1,0,2,40410,1,2335,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.02,0.001646309081253319,,1
85787,41,2,1,7,4,2,1,59,15,10,60,1917,40,1,2629.0,3139.96,10,1,0,2,39050,1,2341,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.0016503190303272348,,1
85788,41,2,1,7,4,2,1,59,15,10,60,44163,40,0,2629.0,3139.96,10,1,0,2,39050,1,2341,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.001650015296064827,,1
85789,39,2,1,7,4,2,1,59,15,12,30,5000,66,1,607.0,4911.39,14,1,0,2,38803,1,2344,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.27,0.001650060753341434,,0
85790,41,2,1,7,4,2,1,59,15,10,30,49142,40,0,17285.0,21454.88,10,1,0,2,38733,1,2357,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.0016499803291142674,,0
85791,15,2,1,7,0,2,5,59,15,0,90,106,11,0,294.0,4338.44,5,1,0,2,40450,1,2361,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0016485503392822955,,0
85792,42,2,1,7,4,2,5,59,15,12,60,4980,66,0,209.0,502.49,0,1,0,2,39551,1,2362,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05,0.0016502934816187828,,0
85795,37,2,1,7,0,2,1,59,15,12,30,6840,66,1,778.0,,9,1,0,2,39752,1,2374,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.66,0.0016500211371803003,,0
85796,15,2,1,7,0,2,1,59,15,10,60,696,11,1,33.0,1002.59,5,1,0,2,40450,1,2381,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0016526071728084457,,0
85797,28,2,1,7,1,2,1,59,15,12,30,17038,11,1,1722.0,21326.73,34,1,0,2,40721,1,2393,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3,0.001649993986816537,,0
85798,28,2,1,7,1,2,1,59,15,12,60,88433,11,1,8935.0,21326.73,34,1,0,2,40725,1,2402,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.001649995404244288,,0
85799,9,2,1,7,4,2,1,59,15,12,30,2790,66,0,360.0,3274.41,4,1,0,2,40770,1,2405,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.0016500199123855037,,0
85800,16,2,1,7,0,2,5,59,15,8,240,2848,11,1,1066.0,10794.84,6,1,0,2,38210,1,2408,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0016493805819648515,,1
85801,42,2,1,7,4,2,5,59,15,7,240,592,24,1,195.0,221.96,0,1,0,2,39540,1,2409,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0016494435612082671,,0
85802,42,2,1,7,4,2,1,59,15,12,60,4593,85,0,248.0,481.71,13,1,0,2,38513,1,2410,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.05,0.0016502636657847055,,1
85803,9,2,1,7,4,2,1,59,15,12,30,14480,11,0,2244.0,3296.34,4,1,0,2,40750,1,2420,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3,0.0016499904531372222,,0
85804,41,2,1,7,4,2,1,59,15,10,30,230000,66,1,18968.0,22168.18,10,1,0,2,40250,1,2430,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.00165,,0
85805,41,2,1,7,4,2,1,59,15,10,60,2548,66,1,257.0,361.73,10,1,0,2,40271,1,2431,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0016499695213600988,,0
85806,42,2,1,7,4,2,1,59,15,10,30,6392,66,0,8578.0,5216.63,13,1,0,2,38521,1,2441,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.0016498930702212719,,1
85807,42,2,1,7,4,2,1,59,15,10,60,18534,40,1,1013.0,5216.63,13,1,0,2,39450,1,2442,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.001650005211028196,,0
85808,28,2,1,7,1,2,1,59,15,10,30,10944,85,1,726.0,15322.73,34,1,0,2,40651,1,2453,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.001649933482996591,,0
85809,41,2,1,7,4,2,5,59,15,8,240,8000,11,1,3088.0,6476.69,10,1,0,2,40242,1,2457,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.00165,,1
85810,9,2,1,7,4,2,5,59,15,0,30,2772,11,0,303.0,12102.81,4,1,0,2,40791,1,2459,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.0016507549989692848,,0
85812,26,2,1,7,4,2,1,59,15,12,60,250000,66,1,32538.0,20179.39,11,1,0,2,40350,1,2481,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.19,0.00165,,0
85813,8,2,1,7,0,2,1,59,15,10,30,4,85,0,28.0,456.17,1,1,0,2,41130,1,2492,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.0012135922330097086,,0
85814,8,2,1,7,0,2,1,59,15,12,60,174,66,0,46.0,456.17,1,1,0,2,41131,1,2493,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.18,0.001400208986415883,,0
85815,8,2,1,7,0,2,1,59,15,10,120,23,11,0,46.0,456.17,1,1,0,2,41131,1,2493,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.28,0.001404602974150151,,0
85816,8,2,1,7,0,2,1,59,15,12,60,67,11,0,42.0,456.18,1,1,0,2,41132,1,2494,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.0014094178020310074,,0
85817,8,2,1,7,0,2,1,59,15,12,60,41,11,0,13.0,912.36,1,1,0,2,41135,1,2497,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.0013878225949329709,,0
85819,15,2,1,7,0,2,5,59,15,7,240,140,11,0,171.0,2522.76,5,1,0,2,41000,1,2503,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0013899613899613899,,0
85820,8,2,1,7,0,2,1,59,15,12,30,15,66,0,324.0,3436.14,1,1,0,2,41143,1,2507,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0.0014254385964912282,,1
85821,8,2,1,7,0,2,1,59,15,10,60,187,40,1,125.0,1554.64,1,1,0,2,41144,1,2508,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.0014016484604719899,,0
85822,8,2,1,7,0,2,1,59,15,10,60,2197,40,0,1072.0,5636.3,1,1,0,2,41148,1,2512,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.0014018079562003094,,0
85823,42,2,1,7,4,2,1,59,15,12,30,10114,66,0,2721.0,4777.08,13,1,0,2,38520,1,2519,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0.0016499406762902906,,0
85824,8,2,1,7,0,2,1,59,15,10,60,220,40,1,12.0,91.43,1,1,0,2,41387,1,2528,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0014046039797112758,,0
85825,9,2,1,7,4,2,5,59,15,3,30,650,11,1,61.0,1572.97,4,1,0,2,40792,1,2531,1,1,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.0016503496503496504,,0
85826,41,2,1,7,4,2,1,59,15,10,30,113614,66,0,13472.0,11292.05,10,1,0,2,41121,1,2532,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.001401996301221595,,0
85827,16,2,1,7,0,2,5,59,15,0,30,1680,11,0,9635.0,95269.39,6,1,0,2,41300,1,2535,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.001403061224489796,,1
85828,37,2,1,7,4,2,5,59,15,8,240,32554,11,1,,,9,1,0,2,40520,1,2536,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.001649960696468038,,0
85829,9,2,1,7,0,2,1,59,15,10,30,12446,85,0,3453.0,9657.88,4,1,0,2,41160,1,2552,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.0014019788788537356,,0
85830,9,2,1,7,4,2,1,59,15,12,30,1260,66,1,122.0,1131.63,4,1,0,2,40840,1,2553,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.0016500881834215168,,0
85831,9,2,1,7,4,2,1,59,15,12,30,7140,66,1,779.0,4646.14,4,1,0,2,40841,1,2555,1,1,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.56,0.001650032397896397,,0
85832,28,2,1,7,1,2,1,59,15,10,60,51355,11,1,6436.0,25231.96,34,1,0,2,40650,1,2559,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.04,0.0016499794348661479,,0
85833,28,2,1,7,1,2,1,59,15,12,60,240976,11,1,30789.0,25231.96,34,1,0,2,40664,1,2560,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.19,0.0016500004852518354,,0
85834,28,2,1,7,1,2,1,59,15,10,60,7736,11,0,2046.0,25231.96,34,1,0,2,41265,1,2567,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0014019510809503309,,0
85835,39,2,1,7,4,2,1,59,15,10,60,4398,40,1,224.0,1933.3,14,1,0,2,40943,1,2569,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.0016499341192383484,,0
85836,41,2,1,7,4,2,1,59,15,10,30,61060,85,1,3718.0,19949.86,10,1,0,2,41400,1,2574,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.0014020110729856673,,0
85837,39,2,1,7,4,2,1,59,15,12,30,5785,66,1,460.0,3571.6,14,1,0,2,40942,1,2580,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0.0016501387435745802,,0
85838,34,2,1,7,0,2,5,59,15,8,240,6000,11,0,2652.0,22788.95,45,1,0,2,41080,1,2581,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0014017094017094015,,0
85839,37,2,1,7,4,2,5,59,15,12,60,34054,66,1,1309.0,3279.25,9,1,0,2,40502,1,2593,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05,0.0016500450887268752,,0
85840,41,2,1,7,4,2,1,59,15,10,30,99714,85,1,6005.0,5447.21,10,1,0,2,41411,1,2577,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.0014019951430021902,,0
85841,30,2,1,7,0,2,5,59,15,0,90,2520,11,1,318.0,2716.08,7,1,0,2,41420,1,2585,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0014022082598471488,,0
85843,37,2,1,7,4,2,5,59,15,2,60,5603,66,1,316.0,3279.25,9,1,0,2,40491,1,2592,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0.07,0.0016499564309036124,,0
85844,6,2,1,7,0,2,5,59,15,8,240,170,11,0,5256.0,9506.0,2,1,0,2,41530,1,2594,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.00138763197586727,,1
85845,6,2,1,7,0,2,1,59,15,12,60,10000,66,0,5256.0,9506.0,2,1,0,2,41530,1,2594,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.18,0.001402,,1
85846,37,2,1,7,4,2,1,59,15,10,60,137759,40,0,20975.0,3279.25,9,1,0,2,40610,1,2598,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.0016499974179690206,,0
85847,39,2,1,7,0,2,1,59,15,12,30,12959,66,0,1421.0,4322.6,14,1,0,2,41630,1,2603,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0.0014019417515159145,,0
85848,42,2,1,7,4,2,1,59,15,10,60,69037,12,0,21063.0,29250.68,13,1,0,2,40850,1,2605,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.04,0.0016500188391385716,,0
85849,39,2,1,7,4,2,1,59,15,12,30,22872,66,0,11441.0,55175.61,14,1,0,2,40931,1,2607,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0.0016499863082417479,,0
85850,41,2,1,7,4,2,1,59,15,12,30,150000,66,1,17001.0,8510.81,10,1,0,2,40954,1,2610,1,1,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.56,0.0016500019924287708,,0
85851,41,2,1,7,4,2,1,59,15,10,60,15000,11,1,1485.0,8510.82,10,1,0,2,41123,1,2614,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.0014020050125313284,,0
85852,9,2,1,7,4,2,1,59,15,12,60,5,66,0,650.0,4029.71,4,1,0,2,40830,1,2612,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.0016949152542372885,,0
85853,41,2,1,7,4,2,1,59,15,12,60,887,12,0,28103.0,36650.58,10,1,0,2,40955,1,2624,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.13,0.0016502254791431793,,0
85854,10,2,1,7,0,2,1,59,15,12,30,6263,66,0,544.0,4392.94,2,1,0,2,41880,1,2638,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.18,0.0014021377051977376,,0
85855,28,2,1,7,1,2,1,59,15,10,60,87499,11,1,9645.0,27441.22,34,1,0,2,41253,1,2647,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.04,0.001401983235780306,,0
85856,39,2,1,7,4,2,1,59,15,12,60,3275,85,0,729.0,3758.4,14,1,0,2,41510,1,2643,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.17,0.0014020875525782833,,0
85857,39,2,1,7,4,2,1,59,0,10,120,917,7,0,1859.0,10611.0,14,1,0,2,41610,1,2654,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.26,0.0014018853624344259,,0
85859,26,2,1,7,4,2,1,59,15,12,60,33156,66,0,53692.0,29683.06,11,1,0,2,41760,1,2663,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.13,0.0014019958932161773,,0
85861,8,2,1,7,0,2,1,59,15,10,30,200,85,0,274.0,2371.06,2,1,0,2,41860,1,2678,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.001407766990291262,,0
85862,28,2,1,7,1,2,1,59,15,12,60,3479,66,0,28776.0,17090.0,34,1,0,2,41255,1,2684,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.17,0.0014019979937936655,,0
85863,28,2,1,7,1,2,1,59,15,12,30,20000,66,1,2334.0,17090.0,34,1,0,2,42330,1,2685,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.47,0.001401985815602837,,0
85864,28,2,1,7,1,2,5,59,15,0,90,2067,11,1,307.0,17090.0,34,1,0,2,42331,1,2686,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0014021036033614648,,0
85865,41,2,1,7,0,3,2,59,11,15,100,5996,9,1,1363.0,22171.8,10,1,0,2,41950,1,2681,1,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0014019971647765176,,0
85866,8,2,1,7,0,2,1,59,15,10,60,900,51,0,895.0,6061.4,2,1,0,2,41850,1,2697,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.001402002861230329,,0
85867,8,2,1,7,0,2,1,59,15,10,30,120,66,0,895.0,6061.4,2,1,0,2,41850,1,2697,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.18,0.001409090909090909,,0
85868,8,2,1,7,0,2,1,59,15,10,60,1300,40,0,895.0,6061.4,2,1,0,2,41850,1,2697,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.11,0.0014017847057494635,,0
85869,42,2,1,7,4,2,1,59,15,12,60,2699,85,0,7114.0,5530.11,13,1,0,2,40891,1,2694,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.05,0.0016503287469935507,,0
85870,28,2,1,7,1,2,1,59,15,10,60,22100,85,0,2238.0,17090.0,34,1,0,2,41257,1,2706,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0014019381275124773,,0
